election_type,sg_typecode,sg_type_label,sd_name,sgg_name,wiw_name,name,hanja_name,gender,birthday,age,party,job,education,career1,career2,addr,reg_status,reg_date,huboid
지방선거,4,기초단체장,광주광역시,서구,서구,서대석,徐大錫,남,19610626,64,더불어민주당,정당인,광주대학교 사회복지전문대학원 졸업(사회복지학박사),(전)대통령비서실 비서관,(전)서구청장,광주광역시 서구 금부로,등록,20260303,100156834
지방선거,4,기초단체장,광주광역시,남구,남구,김용집,金容集,남,19631030,62,더불어민주당,정당인,전남대학교 법과대학 행정학과 졸업,(전) 광주광역시의회 의장,(현) 더불어민주당 국민소통위원회 부위원장,광주광역시 남구 방림로,사퇴,20260220,100154154
지방선거,4,기초단체장,광주광역시,남구,남구,성현출,成炫出,남,19630513,63,더불어민주당,정당인,조선대학교 대학원 체육학과 졸업(이학박사),(현) 대통령직속 민주평화통일자문회의 광주남구협의회 수석부회장,(전) 더불어민주당 박찬대 원내대표 정무특별보좌관,광주광역시 남구 노대실로,등록,20260220,100153988
지방선거,4,기초단체장,광주광역시,남구,남구,하상용,河尙容,남,19610608,64,더불어민주당,(사) 창업지원네트워크 이사장,조선대학교 전자공학과 졸업,(전) (주)빅마트 대표이사,(현) 더불어민주당 중소기업특별위원회 부위원장,광주광역시 남구 서문대로627번길,등록,20260220,100155030
지방선거,4,기초단체장,광주광역시,남구,남구,황경아,黃京娥,여,19671011,58,더불어민주당,구의원,광주대학교 의상학과 졸업,(현) 더불어민주당 정책위 부의장,(전) 남구의회 의장,광주광역시 남구 효사랑길,등록,20260220,100154435
지방선거,4,기초단체장,광주광역시,남구,남구,김병내,金丙乃,남,19730516,53,더불어민주당,(현) 남구청장,고려대학교 대학원 북한학과 박사과정 수료,(현) 남구청장,(전) 대통령비서실 정무수석비서관 자치분권비서관 행정관(3급상당),광주광역시 남구 서문대로663번안길,등록,20260313,100158111
지방선거,4,기초단체장,광주광역시,북구,북구,김대원,金大元,남,19710507,55,더불어민주당,정당인,조선대학교 법학과 졸업,(전)이재명 더불어민주당 21대 대통령선거후보 선거대책위원회 혁신특보단 부단장,(전)더불어민주당 중앙당 정책위원회 부의장,광주광역시 북구 천지인로173번길,사퇴,20260220,100154277
지방선거,4,기초단체장,광주광역시,북구,북구,김동찬,金東贊,남,19650319,61,더불어민주당,정당인,한국외국어대학교글로벌공공리더십대학원 졸업(행정학 석사),(현)더불어민주당 정청래 당대표 특보,(전)제8대 광주광역시의회 의장,광주광역시 북구 서강로54번길,등록,20260220,100155181
지방선거,4,기초단체장,광주광역시,북구,북구,문상필,文祥弼,남,19661015,59,더불어민주당,정당인,전남대학교 행정대학원 졸업 (행정학석사),(현) 더불어민주당 중앙당 부대변인,(현) 김대중재단 지방자치분과위원장,광주광역시 북구 월동로,사퇴,20260220,100154284
지방선거,4,기초단체장,광주광역시,북구,북구,정다은,鄭다은,여,19860918,39,더불어민주당,변호사,전남대학교 법학전문대학원 졸업(법학전문석사),(전)민주사회를 위한 변호사모임 변호사,(현)더불어민주당 중앙당 부대변인,광주광역시 북구 문산로,등록,20260220,100154227
지방선거,4,기초단체장,광주광역시,북구,북구,정달성,丁達聲,남,19800306,46,더불어민주당,제9대 북구의회 의원,전남대학교 정책대학원 졸업(행정학석사),(현)더불어민주당 정청래 당대표 특보,,광주광역시 북구 용봉택지로,사퇴,20260220,100154288
지방선거,4,기초단체장,광주광역시,북구,북구,조호권,曺灝權,남,19600609,65,더불어민주당,정당인,조선대학교대학원 졸업(경영학석사),(현)더불어민주당 민주연구원 부원장,(현)더불어민주당 정책위원회 부의장,광주광역시 북구 서강로54번길,사퇴,20260220,100155228
지방선거,4,기초단체장,광주광역시,북구,북구,신수정,申水晶,여,19730119,53,더불어민주당,광주광역시의회의원,전남대학교 정책대학원 졸업(정책학석사),(현)광주광역시의회 의장,(전)더불어민주당 중앙당 정책위원회 부의장,광주광역시 북구 각화대로,등록,20260319,100158994
지방선거,4,기초단체장,광주광역시,북구,북구,김주업,金柱業,남,19680525,58,진보당,정당인,전남대학교 행정학과 졸업,"(전)전국공무원노동조합 제8대, 제9대 위원장",(현)진보당 광주광역시당 위원장,광주광역시 북구 서암대로,등록,20260220,100154186
지방선거,4,기초단체장,광주광역시,광산구,광산구,차승세,車昇世,남,19770408,49,더불어민주당,정치인,전남대학교 정책대학원 일반행정전공 졸업(행정학 석사),(현)더불어민주당 정청래 당대표 정무특보,(전)더불어민주당 부대변인,광주광역시 광산구 신창로131번길,등록,20260220,100155044
지방선거,4,기초단체장,광주광역시,광산구,광산구,박수기,朴守基,남,19750411,51,더불어민주당,정당인,"전남대학교 사범대학 졸업 (역사교육과 주전공, 지리교육과 부전공)",(전)9대 광주광역시의회 더불어민주당 원내대표,(현)더불어민주당 중앙당 정책위 부의장,광주광역시 광산구 풍영로,등록,20260226,100156480
지방선거,4,기초단체장,광주광역시,광산구,광산구,박병규,朴炳圭,남,19661128,59,더불어민주당,광산구청장,송원대학 (현 송원대학교) 사회복지과 졸업,(현)광산구청장,(전)광주광역시 경제부시장,광주광역시 광산구 선운로,등록,20260318,100158654
지방선거,4,기초단체장,광주광역시,광산구,광산구,정희성,鄭喜成,남,19701124,55,진보당,정당인,조선대학교 공과대학 기계공학과 졸업,(전)진보당 공동대표,(현)진보당 광주광역시당 지방자치위원장,광주광역시 광산구 임방울대로,등록,20260311,100157865
지방선거,4,기초단체장,대전광역시,동구,동구,남진근,南鎭根,남,19590107,67,더불어민주당,대전대학교 객원교수,배재대학교 대학원 행정학과 졸업(행정학 박사),(전)제6대 대전광역시의회의원,(전)제8대 대전광역시의회의원,대전광역시 동구 대전로,등록,20260220,100154175
지방선거,4,기초단체장,대전광역시,동구,동구,정유선,鄭裕琁,여,19650108,61,더불어민주당,(주)유선애드플랜대표이사,대전대학교 일반대학원 융합컨설팅학과 졸업(경영컨설팅학석사),(현)더불어민주당 전국소상공인위원회 수석부위원장,(현)더불어민주당 부대변인,대전광역시 동구 대전천동로,등록,20260220,100154636
지방선거,4,기초단체장,대전광역시,동구,동구,황인호,黃仁滈,남,19580825,67,더불어민주당,정치인,배재대학교 대학원 관광축제문화유산경영학과 졸업(관광축제문화유산경영학 박사),(전)제8대 대전광역시 동구청장,(전)이재명대통령후보 선대위 국가혁신특보단 지방자치특보 단장,대전광역시 동구 대전로,등록,20260220,100154226
지방선거,4,기초단체장,대전광역시,동구,동구,윤기식,尹基植,남,19601027,65,더불어민주당,정당인,대전대학교 경영행정·사회복지대학원 경영학과 졸업(경영학석사),(전)장철민 국회의원 보좌관,(전)제7대 대전광역시의회 의원,대전광역시 동구 성동로,등록,20260313,100158221
지방선거,4,기초단체장,대전광역시,동구,동구,박희조,朴喜祚,남,19680207,58,국민의힘,대전광역시 동구청장,충남대학교 정치외교학과 졸업,(현)민선8기 대전광역시 동구청장,(전)청와대 정무수석실 행정관,대전광역시 동구 용운로,등록,20260427,100162951
지방선거,4,기초단체장,대전광역시,동구,동구,윤종명,尹鐘鳴,남,19561221,69,조국혁신당,서비스업,충북대학교 산업대학교 건설공학과 졸업(공학석사),(현)조국혁신당 동구 지역위원장,(전)제8대 대전광역시의회의원 (후반기 운영위원장),대전광역시 동구 흥룡로36번길,등록,20260306,100157430
지방선거,4,기초단체장,대전광역시,동구,동구,한현택,韓賢澤,남,19551215,70,무소속,정치인,대전대학교 행정학과 박사과정 수료,"(전)민선 5,6기 대전광역시 동구청장",(전)국민의힘 대전광역시당 정치통합특별위원장,대전광역시 동구 은어송로,등록,20260220,100154139
지방선거,4,기초단체장,대전광역시,중구,중구,강철승,姜喆承,남,19700325,56,더불어민주당,정치인,한양대학교 법학과 졸업,(현)더불어민주당 정청래 당대표 특보,(전)국회의원 보좌관,대전광역시 중구 대종로594번길,등록,20260220,100153853
지방선거,4,기초단체장,대전광역시,중구,중구,육상래,陸相來,남,19580115,68,더불어민주당,중구의회의원,우송정보대학 사회복지과 졸업,(현)중구의회의원,(현)더불어민주당 중앙당 정책위 부의장,대전광역시 중구 대종로285번길,등록,20260220,100154099
지방선거,4,기초단체장,대전광역시,중구,중구,전병용,全丙龍,남,19640217,62,더불어민주당,정당인,단국대학교 교육대학원 교육학과 체육교육 졸업(교육학 석사),(전)대전광역시장애인체육회 사무처장,(현)더불어민주당 대전중구지역위원회 자치분권위원장,대전광역시 중구 서문로,등록,20260220,100154202
지방선거,4,기초단체장,대전광역시,중구,중구,김경훈,金俓勳,남,19670425,59,국민의힘,정당인,대전대학교 법학과 졸업,(전)대전광역시의회 의장,(전)대전광역시 정무수석,대전광역시 중구 태평로,등록,20260220,100154383
지방선거,4,기초단체장,대전광역시,중구,중구,김연수,金連洙,남,19650920,60,국민의힘,정당인,대전대학교 경영행정·사회복지대학원 졸업(경영학석사),(전)대전광역시 중구의회 의장,(전)이장우 대전시장후보 공동선대위원장,대전광역시 중구 대종로,등록,20260303,100156397
지방선거,4,기초단체장,대전광역시,중구,중구,김선광,金善光,남,19850406,41,국민의힘,정당인,국립한밭대학교 창업경영대학원 금융부동산학과 석사과정 수료,(전)제9대 대전광역시의회 의원,(전)국립한밭대학교 총학생회장,대전광역시 중구 목동로22번길,등록,20260306,100155482
지방선거,4,기초단체장,대전광역시,중구,중구,이동한,李東翰,남,19650730,60,국민의힘,정당인,고려대학교 경영학과 졸업,(전)대전시 중구청장 권한대행,(전)대전과학산업진흥원장,대전광역시 중구 계백로1716번길,등록,20260313,100157917
지방선거,4,기초단체장,대전광역시,중구,중구,오바울,吳바울,남,19690510,57,새미래민주당,정치인,한국침례신학대학교 사회복지학과 휴학중,(전)2010년 민선 5기 대전중구청장 후보,(현)65년된 중구청사 신축위원회 위원장,대전광역시 중구 중앙로,등록,20260220,100154184
지방선거,4,기초단체장,대전광역시,서구,서구,서희철,徐熙哲,남,19850101,41,더불어민주당,정당인,충남대학교 사학과 졸업,(전)법무부장관 비서관,(현)대통령직속 지방시대위원회 자문위원,대전광역시 서구 만년남로,등록,20260220,100154063
지방선거,4,기초단체장,대전광역시,서구,서구,송상영,宋相永,남,19740615,51,더불어민주당,관광호텔업 경영,성균관대학교 경영전문대학원 졸업(경영학 석사),(현)공정사회시민연대 대표,(현)더민주대전혁신회의 공동대표,대전광역시 서구 둔산남로,사퇴,20260220,100154020
지방선거,4,기초단체장,대전광역시,서구,서구,전문학,全文學,남,19710208,55,더불어민주당,국회의원 보좌관,충남대학교 평화안보대학원 졸업(국제학석사),(현)더불어민주당 당대표특보,(전)대전광역시의원,대전광역시 서구 월평동로,등록,20260220,100154033
지방선거,4,기초단체장,대전광역시,서구,서구,주정봉,朱廷奉,남,19661128,59,더불어민주당,파워리딩주정봉학원 원장,충남대학교 교육대학원 석사 수료(국어교육전공),(현)더불어민주당 대전시당 부위원장,(현)더민주대전혁신회의 공동대표,대전광역시 서구 둔산북로,등록,20260220,100154019
지방선거,4,기초단체장,대전광역시,서구,서구,전명자,全明子,여,19590717,66,더불어민주당,대전광역시서구의회의원,대전대학교 경영행정·사회복지대학원 졸업(사회복지학 석사),(현)더불어민주당 대전시당 자치분권위원회 위원장,(전)제9대 대전광역시 서구의회 의장(전반기),대전광역시 서구 배재로,사퇴,20260303,100156937
지방선거,4,기초단체장,대전광역시,서구,서구,김창관,金昌官,남,19670328,59,더불어민주당,(사)자치분권연구소 사무처장,대전대학교 대학원 졸업(정치학석사),(현)더불어민주당 대전시당 홍보소통위원장,(현)대전촛불행동 공동대표,대전광역시 서구 청사로,사퇴,20260313,100158178
지방선거,4,기초단체장,대전광역시,서구,서구,김종천,金鍾川,남,19680722,57,더불어민주당,정당인,배재대학교 대학원 행정학과 박사과정 수료,(전)대전광역시의회 의장,(전)더불어민주당 정책위 부의장,대전광역시 서구 청사로,등록,20260316,100158421
지방선거,4,기초단체장,대전광역시,서구,서구,신혜영,辛惠英,여,19660706,59,더불어민주당,서구의회의원,충남대학교 행정대학원 졸업(행정학석사),(현)더불어민주당 대전광역시당 여성위원장,(현)더불어민주당 대전광역시당 기초의원 원내대표협의회장,대전광역시 서구 청사로,등록,20260316,100158461
지방선거,4,기초단체장,대전광역시,서구,서구,김현호,金賢鎬,남,19630915,62,국민의힘,정당인,충남대학교 물리학과 1학년 제적(1984.03.02.~86.10.11.),(전)대전시 서구청 자치행정국장,(전)대전시자원봉사 센터장,대전광역시 서구 대덕대로,등록,20260220,100154365
지방선거,4,기초단체장,대전광역시,서구,서구,서철모,徐轍模,남,19641007,61,국민의힘,대전서구청장,공주대학교 대학원 졸업(공학박사),(전)대전광역시 행정부시장,(전)행정안전부 지방세 국장,대전광역시 서구 가장로,등록,20260427,100163049
지방선거,4,기초단체장,대전광역시,서구,서구,유지곤,柳智坤,남,19810111,45,조국혁신당,정당인,카이스트 미래전략대학원 프로그램 석사과정 휴학,(현)조국혁신당 서구지역위원장,(전)서구갑 국회의원 후보,대전광역시 서구 도산로,등록,20260220,100154367
지방선거,4,기초단체장,대전광역시,유성구,유성구,박정기,朴正基,남,19620215,64,더불어민주당,대학교 교수(겸임),대전대학교 일반대학원 졸업 (행정학 박사),(현)더불어 민주당 정책위원회 부의장,(전)목원대학교 부동산금융보험학과 겸임교수,대전광역시 유성구 덕명로,등록,20260316,100158382
지방선거,4,기초단체장,대전광역시,유성구,유성구,조원휘,趙源輝,남,19620120,64,국민의힘,대전광역시의회 의원,대전대학교 일반대학원 사회복지학과 졸업(박사과정),(현) 대전광역시의회 의장,(전) 국회의원 보좌관,대전광역시 유성구 배울2로,등록,20260409,100162041
지방선거,4,기초단체장,대전광역시,대덕구,대덕구,김안태,金安泰,남,19651229,60,더불어민주당,정당인,한남대학교 경영산업대학원 졸업(경영학석사),(전) 국회의원 보좌관,(전) 한국영상대학교 겸임교수,대전광역시 대덕구 중리서로,등록,20260220,100153997
지방선거,4,기초단체장,대전광역시,대덕구,대덕구,김찬술,金儧述,남,19651229,60,더불어민주당,정당인,대전대학교 경영행정·사회복지대학원 졸업(경영학석사),(현)더불어민주당 정책위원회 부의장,(전)제8대 대전광역시의회 산업건설위원장,대전광역시 대덕구 계족산로52번길,등록,20260220,100154870
지방선거,4,기초단체장,대전광역시,대덕구,대덕구,박종래,朴鍾來,남,19641003,61,더불어민주당,정당인,충남대학교 경제학과 졸업,(전)더불어민주당 대덕구 지역위원장,(현)사단법인 기본사회 대전 상임대표,대전광역시 대덕구 동춘당로,등록,20260223,100155736
지방선거,4,기초단체장,울산광역시,중구,중구,박태완,朴泰完,남,19570529,69,더불어민주당,정치인,영산대학교 경영대학원 경영학 석사,(전)울산광역시 중구청장,(전)울산광역시 중구의회의장,울산광역시 중구 약사로,등록,20260220,100154185
지방선거,4,기초단체장,울산광역시,중구,중구,고호근,高浩根,남,19620212,64,국민의힘,정당인,울산대학교 행정학과 졸업,(전)울산도시공사 본부장,(전)제7대 울산광역시의회 전반기 부의장,울산광역시 중구 종가로,등록,20260220,100154221
지방선거,4,기초단체장,울산광역시,중구,중구,강혜순,康惠順,여,19600405,66,국민의힘,울산광역시 중구의회 의원,계명대학교 대학원 박사과정 음악학 수료,(전)울산광역시 시의회 의원,(전)울산광역시 중구의회 의원,울산광역시 중구 약사로,사퇴,20260312,100157976
지방선거,4,기초단체장,울산광역시,중구,중구,김영길,金永吉,남,19620318,64,국민의힘,울산광역시 중구청장,울산대학교 산업대학원 건축·도시학전공 졸업(공학석사),(현) 울산광역시 중구청장,(전) 제6대 전반기 울산광역시 중구의회 의장,울산광역시 중구 태화로,등록,20260427,100162960
지방선거,4,기초단체장,울산광역시,중구,중구,장현수,張鉉洙,남,19751025,50,진보당,건설노동자,울산대학교 법학부 졸업,(전)전국건설노동조합 부산울산경남본부장,(전)윤종오 국회의원 사무소 노동위원장,울산광역시 중구 화합로,등록,20260316,100158373
지방선거,4,기초단체장,울산광역시,남구,남구,임금택,林錦澤,남,19620719,63,더불어민주당,정치인,동의대학교 법학과 졸업,(현)더불어민주당 참좋은정부지방위원회 상임위원,(전)제7대 후반기 남구의회부의장,울산광역시 남구 대학로55번길,사퇴,20260220,100154781
지방선거,4,기초단체장,울산광역시,남구,남구,최덕종,崔德綜,남,19670610,58,더불어민주당,남구의회의원,부산대학교 경영학과 졸업,(현)남구의회의원,(현)더불어민주당 중앙당 정책위원회 부의장,울산광역시 남구 대암로,등록,20260305,100157140
지방선거,4,기초단체장,울산광역시,남구,남구,김동칠,金東七,남,19650222,61,국민의힘,정당인,안동대학교 경영학과(현 국립경국대학교) 졸업,(전)울산광역시의회의원,(전)울산광역시남구의회의원,울산광역시 남구 번영로,사퇴,20260220,100154690
지방선거,4,기초단체장,울산광역시,남구,남구,임현철,林鉉撤,남,19670215,59,국민의힘,무,울산대학교 정책대학원 졸업(행정학 석사),(전)울산광역시 대변인,(전)울산광역시 남구의회 제5대 후반기 의장,울산광역시 남구 왕생로138번길,등록,20260220,100154806
지방선거,4,기초단체장,울산광역시,남구,남구,이정훈,李政勳,남,19770923,48,국민의힘,울산광역시 남구의회의원,울산대학교 정책대학원 졸업(공공정책전공 행정학 석사),(현)울산광역시 남구의회의원(전반기 의장),(전)국민의힘울산광역시당 청년위원장,울산광역시 남구 봉월로,등록,20260309,100157478
지방선거,4,기초단체장,울산광역시,남구,남구,안수일,安壽一,남,19590808,66,국민의힘,울산광역시의원,울산대학교 정책대학원 졸업(행정학 석사),(현)제8대 울산광역시의원,(전)제7대 울산광역시의원(후반기 부의장),울산광역시 남구 거마로,사퇴,20260319,100158961
지방선거,4,기초단체장,울산광역시,남구,남구,김진석,金眞奭,남,19630920,62,진보당,자영업,울산대학교 공과대학 전자및전산기공학과 졸업,(전)제2대 남구의회의원,(전)울산소상공인포럼 회장,울산광역시 남구 야음로26번길,등록,20260220,100154789
지방선거,4,기초단체장,울산광역시,남구,남구,방인섭,房仁燮,남,19751013,50,개혁신당,울산광역시의회의원,동국대학교 사회과학대학원 행정학 석사,(현)울산광역시의회의원 예산결산특별위원장,(전)울산광역시남구의회의원,울산광역시 남구 돋질로401번길,등록,20260422,100162763
지방선거,4,기초단체장,울산광역시,동구,동구,김대연,金岱衍,남,19800724,45,더불어민주당,국회의원 보좌관,울산대학교 정책대학원 공공정책전공(행정학 석사),(전) 민선7기 울산시청 김태선정무수석 보좌관,(현) 김태선국회의원 수석보좌관,울산광역시 동구 번덕2길,등록,20260220,100155077
지방선거,4,기초단체장,울산광역시,동구,동구,김원배,金園培,남,19590706,66,더불어민주당,정당인,동아대학교 정치외교학과 졸업(정치학사),(전)대통령자문국가균형발전위 자문위원,(전)더불어민주당 중앙당 정책위 부의장,울산광역시 동구 방어진순환도로,등록무효,20260220,100155293
지방선거,4,기초단체장,울산광역시,동구,동구,천기옥,千琪玉,여,19640925,61,국민의힘,정당인,울산대학교 지역개발학과 졸업,(전)울산광역시 제4대 동구의회의원(전반기 의장),(전)제7대 울산광역시의회의원(전반기교육위원장),울산광역시 동구 학문로,등록,20260318,100158728
지방선거,4,기초단체장,울산광역시,동구,동구,강대길,姜大吉,남,19660206,60,국민의힘,정당인,울산대학교 국어국문학과 졸업,"(전) 제5,6대 울산광역시의회의원",(현) 제8대 울산광역시의회의원,울산광역시 동구 남목12길,등록,20260319,100158977
지방선거,4,기초단체장,울산광역시,동구,동구,김수종,金琇鍾,남,19580920,67,국민의힘,정당인,"울산과학대학(현, 울산과학대학교) 사회체육과 졸업",(전) 울산광역시의회 부의장,"(전) 울산시 동구의회 제6,7대 의원",울산광역시 동구 월봉11길,사퇴,20260319,100158910
지방선거,4,기초단체장,울산광역시,동구,동구,홍유준,洪有俊,남,19580411,68,국민의힘,울산광역시의원,울산대학교 정책대학원 공공정책전공(행정학석사),(현)제8대 울산광역시의원 문화복지환경위원장,"(전)제5,6,7대 울산동구의회 의원(7대 의장)",울산광역시 동구 진성12길,사퇴,20260319,100158969
지방선거,4,기초단체장,울산광역시,동구,동구,박문옥,朴璊玉,여,19751216,50,진보당,기초의원,울산대학교 사회과학대학 사회학과 졸업,(현)8대 울산동구의회의원,(전)김종훈국회의원 지역사무소 사무국장,울산광역시 동구 문현1길,등록,20260223,100155421
지방선거,4,기초단체장,울산광역시,동구,동구,이장우,李章雨,남,19670720,58,노동당,울산대학교병원 재직중,대구보건전문대학(현 대구보건대학교) 임상병리과 졸업,(전)전국의료연대노동조합 위원장,(현)노동당 울산광역시당 위원장,울산광역시 동구 산록5길,등록,20260227,100156531
지방선거,4,기초단체장,울산광역시,동구,동구,손삼호,孫三鎬,남,19591220,66,자유와혁신,무궁화 활동가,영산대학교 대학원 부동산학과 박사과정 수료,(현)사단법인 나라사랑무궁화보급협회 이사장,(현)한국방송통신대학교 울산지역대학 행정학과 학생회장,울산광역시 동구 방어진순환도로,등록,20260225,100156227
지방선거,4,기초단체장,울산광역시,북구,북구,백운찬,白雲燦,남,19641102,61,더불어민주당,정치인,대구대학교 대학원 특수교육학과 졸업(문학박사),(전) 제7대 울산광역시의회 후반기 더불어민주당 원내대표 의원,(현) 더불어민주당 정책위원회 부의장,울산광역시 북구 달래골길,등록무효,20260220,100154366
지방선거,4,기초단체장,울산광역시,북구,북구,이동권,李東權,남,19570805,68,더불어민주당,행정사,고려대학교 대학원 졸업(법학박사),(전)울산광역시 북구청장(2018.07.01.~2022.06.30.),(전)청와대 국민권익비서관(2012.10.30.~2013.06.22.),울산광역시 북구 매산로,등록,20260220,100154368
지방선거,4,기초단체장,울산광역시,북구,북구,임채오,林采吾,남,19750804,50,더불어민주당,울산광역시 북구의회 의원,한국방송통신대학교 대학원 졸업(문학석사)[실용영어전공],(전)제7대 울산광역시 북구의회 후반기 의장,(전)더불어민주당 중앙위원회 중앙위원,울산광역시 북구 강동산하2로,사퇴,20260220,100154077
지방선거,4,기초단체장,울산광역시,북구,북구,이은영,李銀英,여,19661016,59,진보당,정당인,울산대학교 정책대학원 졸업(사회복지학석사),(전) 제5대 울산광역시의회의원,(전) 제4대 울산광역시 북구의회의원,울산광역시 북구 아진로,등록,20260223,100155411
지방선거,4,기초단체장,울산광역시,울주군,울주군,김시욱,金是昱,남,19800928,45,더불어민주당,울주군의회의원,울산대학교 지구환경시스템공학부 (토목환경공학) 졸업,(현)대통령 직속 지방시대위원회 자문위원,(현)울주군의회의원,울산광역시 울주군 범서읍 구영로,등록,20260322,100159494
지방선거,4,기초단체장,울산광역시,울주군,울주군,윤덕권,尹德權,남,19700831,55,조국혁신당,정치인,울산대학교 정책대학원 졸업 (문화예술학 석사),(전) 제7대 울산광역시의회의원,(현) 조국혁신당 울주군지역위원장,울산광역시 울주군 범서읍 천상중앙길,등록,20260322,100159664
지방선거,4,기초단체장,울산광역시,울주군,울주군,강상규,姜相圭,남,19740213,52,진보당,노동자,울산대학교 철학과 졸업,(전) 전국플랜트건설노동조합 울산지부장,(현) 진보당울산시당 플랜트현장위원장,울산광역시 울주군 온산읍 영남길,등록,20260325,100160472
지방선거,4,기초단체장,경기도,수원시,수원시팔달구,권혁우,權赫佑,남,19730807,52,더불어민주당,(주)코뉴 임원,성균관대학교 생물기전공학과 졸업,(전)제21대 대선 더불어민주당 이재명 후보 경기도당 선대위 공보본부 대변인,(현)더불어민주당 전략기획위원회 부위원장,경기도 수원시 영통구 센트럴파크로,등록,20260220,100154785
지방선거,4,기초단체장,경기도,수원시,수원시팔달구,김재기,金在基,남,19610712,64,더불어민주당,국민주권전국회의 경기본부 상임대표,서울사이버대학교 사회복지대학 노인복지전공 졸업,(현)국민주권전국회의 경기본부 상임대표,(전)수원경실련 공동대표,경기도 수원시 팔달구 인계로,사퇴,20260220,100154697
지방선거,4,기초단체장,경기도,수원시,수원시팔달구,안교재,安敎宰,남,19600808,65,국민의힘,(주)유연에이에프 대표이사,단국대학교 화학공학과 졸업,(현)국민의힘 경기도당 AI반도체특별위원회위원장,(전)대한체육회 인권위원회 부위원장,경기도 수원시 팔달구 갓매산로19번길,등록,20260220,100155010
지방선거,4,기초단체장,경기도,수원시,수원시팔달구,이요림,李曜林,남,19700118,56,국민의힘,정당인,명지대학교 대학원 지방행정학과 박사과정 수료(지방행정학 전공),(전)한국자유총연맹 수원시지회 회장,(전)제20대 대통령선거 국민의힘 중앙선거대책본부 유세본부 유세위원,경기도 수원시 영통구 매탄로126번길,등록,20260313,100158200
지방선거,4,기초단체장,경기도,수원시,수원시팔달구,정희윤,鄭熙允,남,19870528,39,개혁신당,정당인,광운대학교대학원 건설법무학과 박사과정 휴학,(전)제22대 국회의원 수원시 갑 후보,(현)개혁신당 수원시 갑 당협위원장,경기도 수원시 장안구 천천로74번길,등록,20260413,100162275
지방선거,4,기초단체장,경기도,성남시,성남시중원구,김병욱,金炳旭,남,19650415,61,더불어민주당,정당인,고려대학교 경영대학원 졸업(경영학석사),(전)이재명대통령 청와대 정무비서관,"(전)제20대,제21대 국회의원",경기도 성남시 분당구 내정로,등록,20260220,100154437
지방선거,4,기초단체장,경기도,성남시,성남시중원구,김지호,金志澔,남,19760226,50,더불어민주당,정당인,단국대학교 경영학과 졸업,(전)이재명 민주당 당대표 정무조정부실장,(전)이재명 경기도지사 비서관,경기도 성남시 분당구 판교원로,사퇴,20260220,100154724
지방선거,4,기초단체장,경기도,성남시,성남시중원구,임진기,任珍基,남,19730710,52,국민의힘,새로운미래연대 상임대표,한국방송통신대학교 행정학과 졸업,(현)새로운미래연대 상임대표,(전)성남시장 정책특보,경기도 성남시 분당구 서판교로,등록,20260306,100157412
지방선거,4,기초단체장,경기도,성남시,성남시중원구,이정현,李廷賢,남,19640519,62,국민의힘,정당인,군산수산전문대학 수산가공과 졸업,(현)국민의힘 책임당원,(전)민주평화통일자문회의 상임위원,경기도 성남시 수정구 수정로,등록,20260407,100161884
지방선거,4,기초단체장,경기도,성남시,성남시중원구,장지화,張智和,여,19700308,56,진보당,정당인,성공회대학교 시민평화대학원 졸업 (여성학 석사),(현)진보당 공동대표,(전)성남시 초등학교 학부모회 회장,경기도 성남시 수정구 남문로78번길,등록,20260304,100157116
지방선거,4,기초단체장,경기도,성남시,성남시중원구,조준현,曺埻鉉,남,19680308,58,자유와혁신,치과의사,경북대학교 대학원 치의학과 졸업(치의학 박사),(현)조준현치과 원장,,경기도 성남시 분당구 중앙공원로,등록,20260313,100158157
지방선거,4,기초단체장,경기도,의정부시,의정부시,심화섭,沈和燮,남,19650116,61,더불어민주당,신한대학교 전자공학과 교수,서강대학교 대학원 전자공학과(공학박사),(현)더불어민주당 당대표 특보,(현)신한대학교 공과대학 학장,경기도 의정부시 신곡로,사퇴,20260220,100155305
지방선거,4,기초단체장,경기도,의정부시,의정부시,안병용,安炳龍,남,19560422,70,더불어민주당,무직,동국대학교 대학원 행정학과 졸업(행정학박사),(전)더불어민주당 의정부시장(민선 7기),(전)신한대학교 행정학과 교수,경기도 의정부시 호암로,사퇴,20260220,100154560
지방선거,4,기초단체장,경기도,의정부시,의정부시,정진호,鄭眞浩,남,19950619,30,더불어민주당,의정부시의회의원,고려대학교 대학원졸업(행정학석사),(현)의정부시의회의원,(전)이재명 (제20대) 대통령 선대위 부대변인,경기도 의정부시 경의로,사퇴,20260220,100154858
지방선거,4,기초단체장,경기도,의정부시,의정부시,김원기,金元基,남,19640127,62,더불어민주당,예원예술대학교 지역문화융합연구소장,건양대학교 일반대학원 졸업(행정학박사),(전)더불어민주당 의정부시장 후보(2022년),,경기도 의정부시 용민로,등록,20260225,100156125
지방선거,4,기초단체장,경기도,의정부시,의정부시,오석규,吳碩奎,남,19751112,50,더불어민주당,(주)더페이스메이커 대표이사,경기대학교 관광전문대학원 졸업 (관광학박사),(전)이재명대통령후보 직속 국민화합위원회 수석부위원장,,경기도 의정부시 효자로,사퇴,20260306,100157449
